id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
744266987081645514,Spacious 1 Bedroom Apartment 82 Clinton Ave Newark,484794829,Autumn,,East,40.7256094,-74.180725,Entire home/apt,,30,5,2024-05-26,0.22,1,365,2,
744267369955832716,Rose Room 8,484261939,Islamiat,,West,40.74196,-74.19768,Private room,81,2,50,2024-11-17,1.89,19,364,16,
744279336761038194,Hello Jersey!,385718613,Whitney,,North,40.765705773876164,-74.17058117588829,Private room,93,2,2,2024-12-29,1.40,2,362,2,
744846804318673578,Zen Oasis,59163247,Eric,,North,40.7557,-74.17755,Private room,228,2,6,2024-01-01,0.25,2,357,1,
744889651827851937,Cozy Private Room NO FEES 12 Mins To EWR Airport,212693162,Kingsley,,West,40.74272,-74.22112,Private room,90,5,40,2024-09-12,1.54,37,361,16,
745474008628837589,Time out Relaxation Private Room/12Mins To EWR Air,212693162,Kingsley,,West,40.74142,-74.22156,Private room,81,1,70,2024-10-27,2.66,37,361,6,
745474301939252868,Beautiful Private Room. NoCLEANING FEEs 10MinsEWR,212693162,Kingsley,,West,40.74329,-74.22001,Private room,93,5,56,2024-11-05,2.12,37,360,20,
745885503375957852,Cozy Private Room. 12 Mins To EWR Airport,212693162,Kingsley,,West,40.74158,-74.22025,Private room,70,1,44,2024-12-01,1.66,37,362,6,
747699757081859859,Peaceful Japandi Oasis next to train and airpot,120758252,Tamayo,,East,40.73024,-74.16813,Entire home/apt,152,2,63,2024-12-08,2.40,2,332,39,
747731061130382950,Stunning bed Luxury ROOM Near Newark Airport & NYC,289204368,Nwacgodson Enterprises,,South,40.7095,-74.21398,Private room,,4,3,2023-10-11,0.11,7,364,0,
748025808727475671,Beautiful Cozy Room-12 Mins to EWR Airport,212693162,Kingsley,,West,40.74148,-74.2211,Private room,92,5,37,2024-10-18,1.42,37,360,17,
748561890831797210,Stylish 3 BDR Townhouse/ Easy access to NYC,338451382,Jullisa,,Central,40.75452,-74.17005,Entire home/apt,215,2,127,2024-12-12,4.84,1,250,50,
748696819222609240,Traveler's Crash Pad,70697371,Thomas,,West,40.7364825,-74.23409600000001,Entire home/apt,157,2,117,2024-12-14,4.66,1,176,39,
751380484416869609,Beauty Is Her Name - Come experience Newark's Best,70526911,Chateau,,Central,40.73112,-74.19442,Entire home/apt,96,1,33,2024-12-02,1.34,5,334,22,
751985524947184132,Private King Size Bed Room/Private Bath/12MINS EWR,212693162,Kingsley,,West,40.74349,-74.22084,Private room,100,1,90,2024-12-12,3.44,37,363,39,
752227138626201199,Stylish Private Room-No Cleaning Fee. 12MinsTo EWR,212693162,Kingsley,,West,40.74302,-74.22119,Private room,95,1,85,2024-08-25,3.24,37,363,19,
752652657860948164,Private-Cozy-Comfort - Non Sharing Suite 1-B,70526911,Chateau,,Central,40.73328,-74.19556,Private room,70,1,7,2024-10-09,0.32,5,335,3,
755277655236358254,Centrally located-FREE Parking/Near EWR,338687664,Shaun,,Central,40.7300563,-74.1715894,Entire home/apt,197,1,69,2024-12-27,2.67,13,0,38,
755618018348530183,Carlifornia King Bed Private Rm. No Cleaning Fees.,212693162,Kingsley,,West,40.74132,-74.21997,Private room,91,1,57,2024-10-27,2.18,37,361,12,
756926304020392941,Captivating peaceful center near EWR/NYC. Transits,479567416,Adanne,,South,40.70896,-74.21228,Private room,53,14,1,2023-09-22,0.06,1,365,0,
757157117401449709,Event Space - Creator's Village Newark,487165507,SueAnn,,Central,40.7475647,-74.18178,Entire home/apt,850,1,0,,,1,365,0,
757961726339337191,one bedroom living rom share bat,246079257,Christian,,West,40.73531,-74.24374,Private room,45,1,0,,,2,363,0,
759234366888468960,1 bedroom @furnished living room with shared toile,246079257,Christian,,West,40.73437,-74.24341,Private room,126,2,0,,,2,365,0,
761738047089143870,LOVE ROOM “C3” 8 MINS TO PENN/ewr airport/rushers,260464120,Sandra,,West,40.742,-74.19544,Private room,76,1,9,2023-12-10,0.35,18,364,0,
761751908689690770,Luxury Private VIP Suite NJ/NYC,102493668,Robert,,Central,40.75226,-74.16886,Entire home/apt,138,1,223,2024-11-03,9.08,1,224,92,
762512587036043745,Kislak 406 Luxurious 1BR in Heart of Downtown,348281346,Qasim,,Central,40.74128,-74.16973,Entire home/apt,,3,6,2024-12-09,0.35,22,363,3,
762512620565905258,Kislak 404 Luxurious 1BR in Heart of Downtown,348281346,Qasim,,Central,40.74128,-74.16973,Entire home/apt,,3,10,2024-11-08,0.40,22,363,3,
763127105940581854,welcome to this beautiful abode.,488230042,Chinonso,,West,40.73559,-74.21015,Private room,40,7,0,,,1,362,0,
763423480828213744,"Newark Home w/ Deck & Fire Pit, 16 Mi to NYC!",121680792,Evolve,,West,40.73706,-74.2438,Entire home/apt,177,2,18,2024-12-15,0.71,12,352,9,
763622284406400142,Cozy Timeout Room. 12Mins To EWR,216811440,Osas Blessing,,West,40.74186,-74.2213,Private room,86,1,1,2023-09-11,0.06,1,361,0,
763743010103888334,home away from home,454022226,Kelly,,North,40.77071,-74.1591131,Entire home/apt,95,2,28,2024-06-16,1.09,1,30,6,
763801909805732553,CANDY ROOM “C1”  8 MINS TO PENN/ewr airport/Rutger,260464120,Sandra,,West,40.74208,-74.19351,Private room,76,1,8,2023-07-23,0.32,18,364,0,
763803978418207092,DIAMONd RM “B2” 8 MINS TO airport/PENN/EWR/rutgers,260464120,Sandra,,West,40.74004,-74.19407,Private room,75,1,12,2023-10-09,0.47,18,362,0,
763861989691345449,AMAZINg getaway “A2”ROOM 8 MINS TO EWR/penn/rutger,260464120,Sandra,,West,40.74184,-74.1947,Private room,91,3,4,2024-05-17,0.20,18,365,1,
763979190524726815,GET AWAY Relaxation Room 10 MINS TO EWR Airport,212693162,Kingsley,,West,40.74151,-74.21989,Private room,84,2,74,2024-10-12,3.00,37,362,28,
763979259179284888,Beautiful Cozy Private Room. 12MINS To EWR Airport,212693162,Kingsley,,West,40.74273,-74.22018,Private room,96,5,59,2024-12-15,2.30,37,360,17,
764046309552996887,2 Mins From Beth Hospital* 10 Mins From Airport,63549952,Supreme Comfort,,South,40.7133854,-74.2194612,Private room,50,3,14,2024-10-19,0.58,3,334,4,
765493210724072882,Luxury room H near prudential Hote,488684667,Winifred,,Central,40.73695,-74.19679,Private room,100,2,44,2024-11-30,1.73,6,363,5,
767615371432640771,"Modern, Spacious, 2 beds, 1 bath",489030073,Adrian,,West,40.74155,-74.22379,Entire home/apt,97,1,40,2024-12-15,1.89,1,351,22,
768020510779193575,Stylish Oasis| 6 Minutes from EWR Airport!,488107084,Km Estates,,South,40.71178,-74.22508,Entire home/apt,196,2,61,2024-12-15,3.07,3,363,36,
768020720862245739,Newark 3-Bedroom Apartment Suite | Nyc ewr,488107084,Km Estates,,South,40.7133071299775,-74.22533300338426,Entire home/apt,160,2,94,2024-12-16,3.72,3,87,35,
768364648856193826,Gorgeous Private Room King Bed 12Mins To EWR AIRP,212693162,Kingsley,,West,40.74161,-74.21956,Private room,120,1,22,2024-05-05,0.86,37,364,1,
768405617345314232,"Cozy King Size bed, Private Room 12 Mins EWR AirP",212693162,Kingsley,,West,40.74352,-74.22145,Private room,77,1,26,2024-09-15,1.02,37,363,7,
769864086624025103,Hospital & Airport >10 Mins,63549952,Supreme Comfort,,South,40.71361,-74.21905,Private room,47,3,19,2024-11-01,0.86,3,361,6,
770394711831346529,NEW 2BR Queen unit near Newark Airport & Manhattan,489495757,Maria,,South,40.7195,-74.21941,Entire home/apt,,3,14,2024-05-14,0.57,1,0,1,
771048902477530006,*Ultra-Modern 1BR *30 Minutes to Manhattan,413494631,Alonzo,,Central,40.74059580000001,-74.17154359999999,Entire home/apt,111,1,97,2024-12-18,3.91,3,356,55,
771574388460257376,"Modern Luxury, Newark Ironbound",112120447,Liz,,East,40.72698,-74.16113,Entire home/apt,140,2,108,2024-11-30,4.26,6,362,49,
771612697990043652,Cozy stylish bedroom,365092646,D D,,South,40.7126,-74.22342,Private room,63,2,28,2024-12-28,1.46,2,175,23,
772386040604228132,Kislak 604 1BR Penthouse with Stunning Rooftop Ter,348281346,Qasim,,Central,40.74128,-74.16973,Entire home/apt,246,3,3,2024-10-22,0.12,22,362,2,
772386803095984328,Kislak 507 Stunning 2BR with Den Corner Apt Retrea,348281346,Qasim,,Central,40.74128,-74.16973,Entire home/apt,256,3,18,2024-12-26,0.84,22,362,6,
772388317910784273,Kislak 301Chic Studio in the Heart of Downtown,348281346,Qasim,,Central,40.74128,-74.16973,Entire home/apt,222,3,1,2023-05-01,0.05,22,363,0,
773370255225978700,"Cozy & Modern -2 BR near NYC, American Dream.",441539654,Katia,,South,40.71476699999999,-74.19346689999999,Entire home/apt,119,2,154,2024-12-18,6.16,1,187,71,
774073030504329151,Nice Rm 2. Close to the Airport.,490110429,Bukola,,Central,40.7456204,-74.18507389999999,Private room,61,1,70,2024-11-15,2.80,12,87,32,
774083208684698425,"Good Rm 3. Close to Airport, DT.",490110429,Bukola,,Central,40.7456204,-74.18507389999999,Private room,61,1,84,2024-12-25,3.43,12,87,40,
774083215748019822,Master Room 4. Close to DT NWK.,490110429,Bukola,,Central,40.7456204,-74.18507389999999,Private room,66,1,55,2024-12-26,2.18,12,88,32,
774083220267639485,Nice Rm 7. 10 min to NWK DT.,490110429,Bukola,,Central,40.7456324,-74.1850573,Private room,61,1,68,2024-12-20,3.45,12,89,32,
776265127837230950,Lofts Industrial Modern 2 Bedroom 2 bath Loft Apt,112120447,Liz,,East,40.72887,-74.16095,Entire home/apt,140,2,90,2024-12-16,3.77,6,347,37,
777473375397296021,Stylish Newark Home w/ Deck < 14 Mi to NYC!,121680792,Evolve,,North,40.77579,-74.17031,Entire home/apt,127,2,0,,,12,118,0,
778089507845987691,10mins EWR Airport 25mins NYC,490809641,Natasha,,South,40.71722,-74.2062,Entire home/apt,137,1,62,2024-12-28,2.52,2,176,27,
778444512557121922,Clean roomG near prudential Hotel/ NYC PEN station,488684667,Winifred,,Central,40.73778,-74.19796,Private room,69,1,50,2024-10-21,2.03,6,363,9,
779807052794118407,GORgEOUS ROOM “A1” 8 MINS TO airPORT/PENN/rUTGERS,260464120,Sandra,,West,40.74007,-74.19488,Private room,81,1,3,2022-12-25,0.12,18,364,0,
779868297168472146,Amazing 2.5 Bedroom Apartment,387270699,Bryant,,West,40.73805,-74.23628,Entire home/apt,96,3,25,2024-12-07,1.04,4,164,12,
780023312776658127,A Room You Can Call home,486410141,Don,,East,40.72019,-74.13582,Private room,30,29,4,2024-03-20,0.18,5,364,2,
780442010021157754,Airbnb.com/h/petco Newark Airport Pets Okay,95611786,Pablo,,South,40.7070508,-74.2075491,Private room,88,6,1,2023-05-29,0.05,1,358,0,
782079703730136620,Private room in Newark,224974119,Maria,,West,40.74615,-74.19598,Private room,,2,17,2024-08-29,0.81,4,0,8,
782114944652063375,"RM 201 Close to NYC,Airport 15min to Penn Station.",259668912,Kayode Lawal,,West,40.7447,-74.19595,Private room,,1,116,2024-11-19,4.66,10,0,62,
782384284228963857,"3 bedroom, comfort stay .",138144147,Sheen,,West,40.75111,-74.19708,Entire home/apt,201,1,42,2024-12-22,1.98,1,362,16,
782506025332181546,"Cool RM 103,Close to NYC, EWR Airport,Penn Station",259668912,Kayode Lawal,,West,40.743936,-74.1965046,Private room,61,1,95,2024-11-10,3.83,10,87,43,
782506031244977997,"Cozy 104,P/bathroom close to NYC, Penn Station",259668912,Kayode Lawal,,West,40.74391112908906,-74.19678825885057,Private room,85,1,139,2024-12-01,5.64,10,89,63,
782878029073589500,1-bedroom rental unt STR/EWR/NYC,448751523,Folashade,,West,40.7498,-74.23493,Private room,75,2,6,2023-10-25,0.31,2,5,0,
782879331599966730,Lush Private Bedroom apt/ EWR/NY,448751523,Folashade,,West,40.74984,-74.23496,Private room,70,2,2,2023-12-31,0.12,2,244,0,
783601003050330174,"Cool RM 101,Close to NYC, EWR Airport,Penn Station",259668912,Kayode Lawal,,West,40.74418,-74.19606,Private room,,1,74,2024-11-15,2.99,10,0,29,
783814924319156394,The Traveler's Paradise 25 Mins to NYC,177528078,Joan,,Central,40.759213,-74.1704188,Entire home/apt,128,2,92,2024-12-15,3.78,3,361,59,
783997916519180004,Cute & Cozy Family Suite. Close to NYC & EWR,121137434,Jenna,,East,40.71942,-74.17385,Entire home/apt,134,1,108,2024-12-16,4.75,1,172,35,
784941575933167779,Cozy room F near Prudential hotel/ NYC pen station,488684667,Winifred,,Central,40.73779,-74.19809,Private room,65,1,25,2024-07-21,1.01,6,363,5,
785024971476946911,Crystal Room A nr prudential Hotel/NYC PEN Station,488684667,Winifred,,Central,40.73808,-74.19788,Private room,65,1,14,2024-03-31,0.58,6,363,6,
786880854180815435,Close To Airport & Beth Hospital,63549952,Supreme Comfort,,South,40.71276,-74.22051,Private room,47,3,32,2024-12-18,1.31,3,363,10,
786979666788605748,Downtown*Nr Marriott*Airprt*FastWiFi*Train2NY,418978933,Kb,,Central,40.73652,-74.1718,Entire home/apt,141,2,70,2024-12-10,3.00,2,360,26,
788530140316949651,Amazing Spacious Room King Bed Private Bath,212693162,Kingsley,,West,40.74189,-74.21947,Private room,97,7,23,2024-08-07,0.94,37,360,4,
789837000900378294,#2 Hudson Room A,492288277,My Run,,Central,40.7487,-74.18294,Private room,,1,5,2024-11-27,0.26,9,179,3,
790095811399341623,The place to be,432813441,Emmanuel,,Central,40.7361643,-74.2005701,Entire home/apt,89,1,19,2024-12-07,2.38,4,173,19,
793668654915522208,Golden 5. 10 mins from DT NWK.,490110429,Bukola,,Central,40.7456324,-74.1850573,Private room,56,1,32,2024-12-24,1.57,12,89,23,
793700386386511320,Fab 6. Minutes from Airport/DT.,490110429,Bukola,,Central,40.7456324,-74.1850573,Private room,61,1,76,2024-12-27,3.13,12,89,36,
793724910018147693,Master 8. Close to Airport/DT,490110429,Bukola,,Central,40.7456324,-74.1850573,Private room,66,1,83,2024-12-28,3.46,12,89,43,
796551250323201216,Sunny Room near Manhattan & EWR,480222081,"Adrienne,Jasson",,Central,40.75828,-74.18895,Private room,38,3,2,2024-12-11,0.65,55,365,2,
796559402011031635,Rm w/ Queen bed near Manhattan,480222081,"Adrienne,Jasson",,Central,40.7566,-74.18719,Private room,32,30,2,2024-05-31,0.08,55,334,1,
796564555359818183,Cozy rm near Manhattan EWR Penn,480222081,"Adrienne,Jasson",,Central,40.75828,-74.18646,Private room,27,14,1,2023-01-15,0.04,55,364,0,
797458005780346217,Spacious 2bedroom Studio 1 King and 1 Queen,152207566,Daniel,,East,40.72136,-74.1807,Entire home/apt,,1,14,2024-01-01,0.58,1,0,0,
797699554913975821,Cozy Cute Rm near Manhattan EWR,480222081,"Adrienne,Jasson",,Central,40.75773,-74.18742,Private room,30,14,5,2024-10-05,0.22,55,351,3,
799458460209653310,Huge room near Manhattan & EWR,480222081,"Adrienne,Jasson",,Central,40.75742,-74.18866,Private room,27,30,1,2024-08-22,0.23,55,364,1,
799470910117472465,Duplex Loft (2 Units) with Rooftop Terrace/Pkg,314532964,Perose,,Central,40.72707,-74.18108,Entire home/apt,269,1,2,2024-04-28,0.12,13,215,1,
799539784853957040,Hidden-Gem|Triplex Lofts|5 min Rutgers|10 min EWR,314532964,Perose,,Central,40.72886,-74.17939,Entire home/apt,412,1,27,2024-12-01,1.53,13,315,19,
799545553141403048,Cozy Rm w/ closet near Manhattan,480222081,"Adrienne,Jasson",,Central,40.75861,-74.18821,Private room,27,30,2,2024-05-26,0.09,55,365,1,
800035590054570561,"Cute room Near Essex College, Rutgers University",480222081,"Adrienne,Jasson",,Central,40.75606,-74.18842,Private room,50,30,0,,,55,364,0,
800265300874737643,Quality #1 Near NYC and EWR,495080719,Renato,,East,40.72543,-74.15618,Private room,57,1,82,2024-12-19,3.50,8,87,44,
800316354484769082,Quality #2 Near NYC and EWR,495080719,Renato,,East,40.72613,-74.1562,Private room,57,1,89,2024-12-10,3.76,8,82,43,
800780310698590314,"Suite w Private Bathroom Walk 2 Trains, Buses",27731593,Carmelo,,North,40.7795095,-74.1587576,Private room,46,3,21,2024-12-05,0.91,5,361,13,
800896085578441523,Luxury Large King size bed smart tvs Deck 9guests,69224294,Fredy,,South,40.71726,-74.19142,Entire home/apt,236,2,79,2024-12-14,3.39,2,145,36,
800952037832986425,Quality #3 Near NYC and EWR,495080719,Renato,,East,40.7274,-74.15663,Private room,58,1,81,2024-12-26,3.41,8,88,41,
800956339373688228,Quality #4 Near NYC and EWR,495080719,Renato,,East,40.72721,-74.15707,Private room,65,1,101,2024-12-28,4.26,8,88,51,
801335007796400452,Room for you very close to NYC,486410141,Don,,East,40.72052,-74.13504,Private room,30,29,1,2023-03-02,0.04,5,364,0,
804253407507386764,"Serene Room near Manhattan EWR,  Essex, Rutgers",480222081,"Adrienne,Jasson",,Central,40.75821,-74.1874,Private room,30,4,0,,,55,364,0,
805152973389852094,Train To NYC | EWR | USA Mall | Penn Station,27731593,Carmelo,,North,40.77854,-74.15853,Private room,43,3,42,2024-12-23,1.88,5,361,22,
805225633544039556,CHARM KING SUITE#12 Near NYC/Airport/Outlet,341329541,Marcilene,,South,40.68743,-74.19887,Private room,86,1,37,2024-11-14,1.67,13,148,19,
805408294709167735,Smart home sweetness ambience.,491205316,Ule Ayo,,South,40.71740885942584,-74.1889501735568,Entire home/apt,140,3,67,2024-12-22,2.90,1,356,30,
805746681555318431,Huge 4BR/2Bath/Free Parking/NYC/ EWR/ MetLife,496392752,Diane,,North,40.7797,-74.1662,Entire home/apt,344,30,34,2024-12-24,1.50,1,264,18,
805999711490999516,Cute room near Manhattan Essex and Rutgers,480222081,"Adrienne,Jasson",,Central,40.75626,-74.18912,Private room,28,4,2,2024-09-27,0.14,55,364,1,
806018789635340428,CHARM KING Room #11 Near NYC/Airport/Outlet,341329541,Marcilene,,South,40.68703,-74.19834,Private room,58,1,32,2024-12-11,1.35,13,362,22,
806027542325162734,CHARM King Room #10/ Near Airport/NY/Outlet,341329541,Marcilene,,South,40.68764,-74.19844,Private room,49,1,25,2024-01-22,1.05,13,273,1,
806383132657426829,Hosted by Dahlia & Jereece,451137977,Dahlia,,South,40.70882,-74.21371,Private room,70,2,43,2024-10-23,2.32,1,85,27,
806577167208002861,Upscale & Elevated - 3BR 2 BA,366466003,Lissette,,Central,40.7384458,-74.1931458,Entire home/apt,174,3,53,2024-12-16,2.41,1,352,21,
807190430687866669,Large Bright Room near Manhattan Essex and Rutgers,480222081,"Adrienne,Jasson",,Central,40.75645,-74.18912,Private room,30,30,0,,,55,365,0,
807322010575133137,Charming room near Manhattan Essex & Rutgers Univ,480222081,"Adrienne,Jasson",,Central,40.75657,-74.18774,Private room,29,4,0,,,55,365,0,
807891289263490259,Lovely Queen Bed Remodeled Home,477094264,Dashon,,South,40.7187251,-74.2068235,Private room,48,1,39,2024-12-16,1.66,5,363,14,
808138504100846542,An Urban Paradise near ALL - Entire Home,496986280,Jai,,South,40.70457,-74.20991,Entire home/apt,334,3,29,2024-11-18,1.53,1,88,17,
808714675496198687,Train To NYC | EWR | USA Mall | Penn Station,27731593,Carmelo,,North,40.78057,-74.15768,Private room,43,1,31,2024-12-04,1.34,5,361,15,
808721814643343919,Train To NYC | EWR | USA Mall | Penn Station,27731593,Carmelo,,North,40.78038,-74.15921,Private room,44,3,30,2024-11-01,1.45,5,361,18,
808726912295594709,Train To NYC | EWR | USA Mall | Penn Station,27731593,Carmelo,,North,40.77972,-74.15907,Private room,50,3,35,2024-12-04,1.60,5,361,19,
808916481628336970,@ 7 Perfect runaway 10 min EWR/ bus nyc 3 min,73860334,Anna,,South,40.70934,-74.21121,Private room,76,1,32,2024-12-14,1.59,6,57,29,
809690190448811055,large room for you,112512558,Frank,,South,40.72369,-74.20832,Private room,41,1,0,,,5,363,0,
811529015296067438,Stunning 2BR/1BA Apt Near NYC,180553559,Erick,,Central,40.74925,-74.16856,Entire home/apt,176,3,0,,,1,260,0,
811764841568874808,Cozy Fireplace Apartment,497815790,Ian,,Central,40.754982,-74.172379,Entire home/apt,134,2,57,2024-12-16,2.59,1,218,22,
813250436702169914,Cozy Full Apt With Private Entry,252611205,Josh,,East,40.72512,-74.1493,Entire home/apt,99,2,86,2024-12-08,3.71,2,2,47,
814078219036485713,Peculiar 96 J Room,347646634,Marian,,West,40.75026,-74.19072,Private room,65,2,71,2024-11-03,3.03,9,364,31,
814398955879363931,Cozy room with workspace near Manhattan EWR Penn,480222081,"Adrienne,Jasson",,Central,40.75859,-74.18756,Private room,30,30,2,2023-10-10,0.10,55,365,0,
814406960517616104,Sunny Room w/ Private Bath & Workspace near EWR,480222081,"Adrienne,Jasson",,Central,40.75648,-74.18778,Private room,50,4,1,2023-04-30,0.05,55,365,0,
814747809658557498,Cheery Master bedroom near Manhattan EWR & Penn,480222081,"Adrienne,Jasson",,Central,40.75822,-74.18698,Private room,31,30,1,2023-02-28,0.04,55,364,0,
815468242893256804,Flower positivity Room near Manhattan EWR & Penn,480222081,"Adrienne,Jasson",,Central,40.75705,-74.187,Private room,31,30,3,2024-07-05,0.20,55,364,1,
815889477325974839,Private terrace room with workspace near NYC EWR,480222081,"Adrienne,Jasson",,Central,40.75801,-74.18634,Private room,29,10,3,2024-08-24,0.23,55,365,2,
